agency_id,route_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color,route_network
hkir_V-14827,hkir_V-14827-H-3-10,10,Szedreskert - Orsovai utca,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-10G,10G,Autóbusz-állomás - Jancsár u. - Rádiótelep,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-11,11,Szedreskert - Vásárhelyi úti ltp.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-11A,11A,Csapó utca - Vásárhelyi út - Sóstói bev.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-11G,11G,Ikarus . porta - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-12,12,Szedreskert - Sóstó - Sóstó Ipari Park,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-12A,12A,Csapó u. - Autóbusz-állomás - Börgöndi út - rhalmi szlk - Auchan,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-12Y,12Y,Autóbusz-állomás - Bárándi utcam,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-13G,13G,Autóbusz-állomás - Babér utca,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-14,14,Szedreskert - Köfém lakótelep,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-14G,14G,Autóbusz-állomás - Köfém lakótelep (gyorsjárat),3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-15,15,Csapó utca - Sóstó - Sóstó Ipari Park,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-15Y,15Y,Csapó u.- Szárcsa u. - Sóstói u.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-16,16,Feketehegy - Szedreskert - AIZ,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-17,17,Csapó utca - Köfém lakótelep,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-20,20,Jancsár u.-Köfém ltp.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-22,22,Jancsár u. - Budai út - Kisfalud,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-23,23,Jancsár u. - Vá. - Budai út - Európa IP.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-23E,23E,Jancsár u. - Budai út - Fiskális út - Videoton,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-24,24,Jancsár utca - Zsolnai út,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-25,25,Jancsár utca - Püspökkertváros,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-26,26,Jancsár u. - Autóbusz-állomás - Berényi út - Béla u.- Nagyszombati u.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-26A,26A,Jancsár u. - Autóbusz-állomás - Berényi út - Kassai u.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-26C,26C,Csala - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-26G,26G,Autóbusz-állomás - Berényi út - Videoton,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-31,31,Vasútállomás - Kassai utca,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-31E,31E,Vasútállomás - Budai út - Fiskális út - VIDEOTON,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-32,32,Kassai utca - Vá. - Sóstói bev.központ,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-33,33,Köfém lakótelep - Vá. - Fecskepart,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-34,34,Csapó utca - Vá. - Fecskepart,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-35,35,Jancsár utca - Vá. - Zone bev.,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-36,36,Zsolnai u. - Vasútállomás - Hernád utca,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-37,37,Zsolnai utca - Kórház - Vá. - Feketehegy (körjárat),3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-38,38,Vasútállomás - Autóbusz-állomás - Berényi út - TESCO - Videoton Ipari Park,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-39,39,Angol utca-Rádió utca-Vasútállomás-Áron Nagy Lajos tér,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-40,40,Csapó utca - Maroshegy (körjárat),3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-41,41,Csapó u. - Kórház - Maroshegy (körjárat),3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-42,42,Csapó utca - Rákóczi utca - Börgönd,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-43,43,"Csapó u. - Vasútállomás - Kórház, Rendelintézet - Budai út - Csapó u.",3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-44,44,Hübner A. utca - Vá. - Kórház - Csapó utca,3,,152B32,FFFFFF,local
hkir_V-14827,hkir_V-14827-H-3-912,912,Autóbusz-állomás - Sostói temető,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-1,1,Szabadság tér - Autóbusz-állomás - Volán telep - Szabadság tér/Kórház,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-17,17,Szabadság tér - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-17M,17M,Kórház - Szabadság tér - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-17V,17V,Autóbusz-állomás - Szabadság tér - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-20,20,Autóbusz-állomás - Gerla,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-3,3,Veres Péter utca - Szabadság tér - Varságh utca/Kossuth tér,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-5,5,Autóbusz-állomás - Mezőmegyer,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-7,7,Autóbusz-állomás - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-74A,74A,Lencsési autóbusz-forduló - Veres Péter u. - Kolozsvári u. - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-74B,74B,Lencsési autóbusz-forduló - Kolozsvári u. - Veres Péter u. - Lencsési autóbusz-forduló,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-7F,7F,Autóbusz-állomás - Lencsési autóbusz-forduló - Fényes - Lencsési autóbusz-forduló - Autóbusz - állo,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-8,8,LINAMAR - Autóbusz-állomás - Erdélyi sor/Varságh utca,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-8A,8A,TESCO - Autóbusz-állomás - Erdélyi sor,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-8MJ,8MJ,VOLÁN telep - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-15200,hkir_V-15200-H-3-8V,8V,TESCO - Autóbusz-állomás - Varságh utca,3,,152B32,FFFFFF,local
hkir_V-15291,hkir_V-15291-H-3-1,1,Kastélyotthon - Nagy út (Vágóhíd út),3,,152B32,FFFFFF,local
hkir_V-15291,hkir_V-15291-H-3-2,2,Nagy út - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-1,1,Autóbusz-állomás - Repülőtér,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-10,10,Örökösföld - Vasútállomás - Nyírszőlős,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-10J,10J,Örökösföld - Vasútállomás - Jókai telep - Nyírszőlős,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-10Y,10Y,Örökösföld - Kórház - Vasútállomás - Nyírszőlős,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-11,11,Örörkösföld - Egyház utca,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-11B,11B,Örörkösföld - Egyház utca,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-11Y,11Y,Örörkösföld - Egyház utca,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-12,12,Sóstói úti kórház - Vasútállomás - Vasúti aluljáró,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-13,13,Sóstói úti kórház - Alma utcai iskola,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-13Y,13Y,Sóstói úti kórház - Kistelekiszőlő - Alma utcai iskola,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-14,14,"Vasútállomás - Sóstóhegy, vasútállomás bejárati út",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-14F,14F,"Vasútállomás - Sóstóhegy, vasútállomás bejárati út",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-15,15,"Vasútállomás - Sóstóhegy, vasútállomás bejárati út",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-17,17,Örökösföld - Rendelőintézet - Szélsőbokori út,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-18,18,Vasútállomás - Jósaváros - Örökösföld,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-19,19,Örökösföld - Kórház - Szélsőbokori út - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-1A,1A,Autóbusz-állomás - Vásártér,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-2,2,"Autóbusz-állomás - Csárda utca, forduló",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-20,20,Vasútállomás - Törzs utca - Örökösföld - Család utca - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-21,21,Vasútállomás - Család utca - Örökösföld - Törzs utca - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-22,22,Autóbusz-állomás - Ipari utca - Alma utcai iskola,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-24,24,Sóstói úti kórház - Autóbusz-állomás - Kistelekiszőlő,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-25,25,Vasútállomás - Északi körút - Jósaváros - Örökösföld - Alma utcai iskola,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-25A,25A,Vasútállomás - Északi körút - Jósaváros,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-27,27,Sóstói úti kórház - Jósaváros - Szélsőbokori út,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-28,28,Huszár telep - Szélsőbokori út - Jósaváros,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-29,29,Vasútállomás - Szakiskola és Kollégium,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-3,3,Sóstói úti kórház - Autóbusz-állomás - Kistelekiszőlő - Rozsrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-30,30,Sóstói úti kórház - Autóbusz-állomás - Rozsrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-30A,30A,Autóbusz-állomás - Rozsrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-3A,3A,Autóbusz-állomás - Kistelekiszőlő - Rozsrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-4,4,"Autóbusz-állomás - Rendelőintézet - Oros, Magyar utca",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-44,44,"Vasútállomás - Jósaváros - Örökösföld - Oros, Magyar utca",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-49,49,Oros - Örökösföld - Michelin - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-49B,49B,Oros - Örökösföld - Michelin - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-4Y,4Y,"Autóbusz-állomás - Rendelőintézet - Oros, temető",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-5,5,Örökösföld - Kórház - Jósaváros - Sóstói úti kórház,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-55,55,Örökösföld - Kórház - Jósaváros - Sóstógyógyfürdő,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-5A,5A,Örökösföld - Kórház - Jósaváros,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-7,7,Vasútállomás - Jósaváros,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-8,8,Vasútállomás - Sóstói úti kórház - Sóstógyógyfürdő,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-8A,8A,Vasútállomás - Sóstói úti kórház - Sóstógyógyfürdő,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-9,9,Örökösföld - Kórház - Búza tér - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-900,900,Vasútállomás - Jósaváros - Sóstógyógyfürdő - Jósaváros - Örökösföld - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-901,901,Szakiskola és Kollégium -- Vasútállomás -- Jósaváros -- Örökösföld,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-902,902,Vasútállomás - Szakiskola és Kollégium - Jósaváros - Örök,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-90E,90E,"Autóbusz-állomás - Ipari park, Electrolux",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-91,91,"Autóbusz-állomás - Ipari park, Electrolux",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-910,910,"Oros, Takarék köz -- Vasútállomás -- Nyírszőlős",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-92,92,Sóstói úti kórház - Jósaváros - LEGO,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-93,93,Örökösföld - Vasútállomás - LEGO,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-93E,93E,Örökösföld - Vasútállomás - LEGO,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-94,94,Jósavárosi piac - Sóstói úti kórház - Michelin,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-94B,94B,Jósavárosi piac - Sóstói úti kórház - Michelin,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-94L,94L,Jósavárosi piac - Sóstói úti kórház - Michelin,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-95,95,Örökösföld - Autóbusz-állomás - Michelin - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-95E,95E,Örökösföld - Autóbusz-állomás - Michelin - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-95L,95L,Örökösföld - Autóbusz-állomás - Michelin - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-96,96,Autóbusz-állomás - Ipari utca - Alma utcai iskola,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-97,97,"Örökösföld - Lujza utca - Ipari park, Sematic",3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-9A,9A,Huszár telep - Tiszavasvári út - Huszár telep,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-H30,H30,Autóbusz-állomás - Rozsrét - Újsortanya - Butykasor - Oláhrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-H31,H31,Autóbusz-állomás - Butykasor - Oláhrét,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-H32,H32,Autóbusz-állomás - Nyírjes - Nagyszállás,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-H35,H35,Autóbusz-állomás - Alsóbadúr - Polyákbokor - Felsősima,3,,152B32,FFFFFF,local
hkir_V-17206,hkir_V-17206-H-3-H40,H40,Autóbusz-állomás - Antalbokor - Rókabokor - Vargabokor - Kazárbokor - Sulyánbokor,3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-1,1,"Autóbusz-állomás - Balatonszéplak, Alsó v. mh.",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-14A,14A,"Kiliti, Szeptember 6. tér - Autóbusz-állomás",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-18,18,Aut. áll. - Somogyfok - Perczel Mór u. - Aut. áll.,3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-2,2,"Autóbusz-állomás - Sóstó, Kemping",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-21,21,Darnay Kálmán tér - Perczel Mór u.,3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-2A,2A,Aut. áll. - Gábor Áron u.,3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-3,3,Autóbusz-állomás - Volán-telep,3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-4,4,"Autóbusz-állomás - Kiliti, Béke tér",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-5,5,"Autóbusz-állomás - Szépvölgyi u. - Kiliti,Béke tér",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-6,6,"Autóbusz-állomás - Balatonszéplak, Felső v. mh. - Somogyfok",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-7,7,"Autóbusz-állomás - Boróka u. - Somogyfok - Töreki, Alsó",3,,152B32,FFFFFF,local
hkir_V-17631,hkir_V-17631-H-3-8,8,Autóbusz-állomás - Boróka u. - Somogyfok,3,,152B32,FFFFFF,local
hkir_V-17941,hkir_V-17941-H-3-1,1,"Autóbusz-állomás - Henész, forduló",3,,152B32,FFFFFF,local
hkir_V-17941,hkir_V-17941-H-3-4,4,Autóbusz-állomás - Kivadár,3,,152B32,FFFFFF,local
hkir_V-17941,hkir_V-17941-H-3-5,5,Autóbusz-állomás - Éltes Mátyás Iskola,3,,152B32,FFFFFF,local
hkir_V-18209,hkir_V-18209-H-3-1,1,Hatvani út - Autóbusz-állomás - Platán u. - Szent István krt - Kórház - Vasútállomás - Electrolux,3,,152B32,FFFFFF,local
hkir_V-18209,hkir_V-18209-H-3-2A,2A,Autóbusz-állomás - Szt. István krt.,3,,152B32,FFFFFF,local
hkir_V-18421,hkir_V-18421-H-3-1,1,"Autóbusz-állomás - Kórház - Gyenesdiás, sportpálya",3,,152B32,FFFFFF,local
hkir_V-18421,hkir_V-18421-H-3-2,2,Autóbusz-állomás - Vaszary utca - Fodor utca - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-18421,hkir_V-18421-H-3-3,3,"Autóbusz-állomás - Egyetem, kollégium - Szendrey telep",3,,152B32,FFFFFF,local
hkir_V-18421,hkir_V-18421-H-3-5,5,"Autóbusz-állomás - Rákóczi tér - Kárpát utca, autóbusz-forduló",3,,152B32,FFFFFF,local
hkir_V-18421,hkir_V-18421-H-3-C5,C5,Autóbusz-állomás - TESCO,3,,152B32,FFFFFF,local
hkir_V-19628,hkir_V-19628-H-3-1,1,Mezőberény helyijárat,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-1,1,Fellner Jakab úti forduló - Kossuth tér - Autóbusz-állomás - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-1M,1M,Fellner Jakab út - Újtelep - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-1R,1R,Fellner Jakab úti forduló - Tom - Ferr Zrt. - Tescon ruház - Kossuth tér - Autóbusz-állomás - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-1T,1T,Tesco Áruház - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-2,2,Fellner Jakab úti forduló - Mocsai u. - Autóbusz-állomás - Gesztenye fasor - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-4,4,Fellner Jakab út - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-4T,4T,Fellner Jakab út - Ipari park - Vasútállomás,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-5,5,Fellner Jakab úti forduló - Kossuth tér - Autóbusz-állomás - Kertváros - Autóbusz-állomás - Kossuth tér - Fellner,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-5R,5R,Kossuth tér/Autóbusz-állomás - Deák Ferenc út,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-5T,5T,Fellner Jakab út - Kertváros - Iprai park - Fellner Jakab út,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-6,6,Vasútállomás - Kertváros - Fellner Jakab út,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-6T,6T,Vasútállomás - Kertváros - Ipari park - Fellner Jakab út,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-7,7,"Autóbusz-állomás - Agostyán,forduló",3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-7A,7A,"Autóbuszállomás - Agostyán, forduló",3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-8,8,"Fellner Jakab úti forduló - Kossuth tér - Autóbusz-állomás - Ujhegy,buszford. - Autóbusz-állomás - Kossuth tér - F",3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-8B,8B,"Újhegy, buszforduló - Városközpont - Kossuth tér - Fellner Jakab út",3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-9,9,Fellner Jakab út - Vasútállomás - Újhegy,3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-9A,9A,"Újhegy, buszforduló - Vasútállomás",3,,152B32,FFFFFF,local
hkir_V-20127,hkir_V-20127-H-3-9M,9M,Újhegy - Vasútállomás - Mocsai út - Fellner Jakab út,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-11,11,Lajosváros - Felnémet,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-112,112,IPARI PARK - MÁTYÁS KIR. U. - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-113,113,Ipari Park - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-12,12,Lajosváros - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-13,13,Lajosváros - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-14,14,Lajosváros - Felnémet - Berva,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-14E,14E,Lajosváros - BERVA,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-16,16,Lajosváros - Tihaméri malom - Felnémet - Berva,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-17,17,TESCO - Iskola út - Baktai út - Vécsey völgy,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-2,2,Tihamér - Szalapart,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-2A,2A,Tihamér - Szalapart,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-3A,3A,Lajosváros - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-4,4,Lajosváros - BERVA,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-5,5,AGROKER - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-5A,5A,TIHAMÉR - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-6,6,Lajosváros - TESCO,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-7,7,TESCO - Baktai út - Vécsey völgy,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-7A,7A,Baktai út - Vécsey völgy,3,,152B32,FFFFFF,local
hkir_V-20491,hkir_V-20491-H-3-914,914,Lajosváros - Tihaméri malom - Felnémet - Berva,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-1,1,Volán-telep - Autóbusz-állomás - Zákonyi sétány - Fürdő utca - Lakótelep - Újtelep,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-1B,1B,Autóbusz-állomás - Zákonyi sétány - Fürdő utca - Lakótelep - Újtelep,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-2,2,Újtelep - Lakótelep - Fürdő utca - Zákonyi sétány - Autóbusz-állomás - Volán-telep,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-2B,2B,Újtelep - Lakótelep - Fürdő utca - Zákonyi sétány - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-3,3,Autóbusz-állomás - Óváros - Arács - Strandok - Kiserdő - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-4,4,Autóbusz-állomás - Kiserdő - Strandok - Arács - Óváros - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-5,5,Autóbusz-állomás - Noszlopy utca - Illés utca - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-6,6,Autóbusz-állomás - Kiserdő - Arács - Illés utca - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21175,hkir_V-21175-H-3-7,7,Autóbusz-állomás - Illés utca - Arács - Kiserdő - Autóbusz-állomás,3,,152B32,FFFFFF,local
hkir_V-21315,hkir_V-21315-H-3-1,1,Arany János u. - Autóbusz-állomás - Szakközépiskola,3,,152B32,FFFFFF,local
hkir_V-22761,hkir_V-22761-H-3-1,1,Béla király tér - Remete u. - Hosszú-völgy,3,,152B32,FFFFFF,local
hkir_V-22761,hkir_V-22761-H-3-12,12,völgy - Otthon u./TESCO Áruház - Béri B. Ádám u. - Bottyán-hegy,3,,152B32,FFFFFF,local
hkir_V-22761,hkir_V-22761-H-3-13,13,13. Jobbparászta - Bottyán-hegy - Béri Balogh u. - TESCO,3,,152B32,FFFFFF,local
hkir_V-22761,hkir_V-22761-H-3-14,14,Áruház - Otthon u./Béri B. Ádám u. - Bottyán-hegy,3,,152B32,FFFFFF,local
